Lat,Vel,VOR,Type,Dir,Loc
31,202.102661132813,-0.939122020121666,E,R,8
27,200.762067522321,-1.00201390633328,E,R,8
37,178.560529436384,-1.04628378032421,E,R,8
31,186.146327427455,-0.892208420832341,E,R,8
27,205.230712890625,-0.983419751699782,E,R,8
30,193.361554827009,-0.997372190450726,E,R,8
27,173.830304827009,-1.06857616835202,E,R,8
27,184.991019112723,-0.971525712338946,E,R,8
23,194.549560546875,-1.05565243669303,E,R,8
47,155.269077845982,-0.693224617947668,E,R,8
23,299.453735351563,-1.27637396846964,E,R,8
26,314.723423549107,-0.892326247164419,E,R,8
17,267.366681780134,-0.935271674892607,E,R,8
28,302.668980189732,-0.962568146013015,E,R,8
18,287.628173828125,-1.01621842841405,E,R,8
24,218.941824776786,-0.910442924336323,E,R,8
21,329.873221261161,-1.03584517576956,E,R,8
20,-198.549543108259,-0.989408435109011,H,L,9
17,-223.55215890067,-0.95043921510598,H,L,9
11,-239.933558872768,-0.829732609846241,H,L,9
12,-248.609270368304,-0.9182966840734,H,L,9
13,-268.5546875,-0.96121655346937,H,L,9
14,-265.655517578125,-0.922056210577632,H,L,9
15,-262.222290039063,-0.928729791875326,H,L,9
12,-275.475638253348,NaN,H,L,9
14,-179.454258510045,-0.905256560516107,H,L,9
12,-231.889997209821,-0.904936533306695,H,L,9
12,-256.380353655134,-0.865162368415061,H,L,9
19,-226.484026227679,-0.942373731108516,H,L,9
15,-183.094569614955,-0.932748812765144,H,L,9
13,-272.641863141741,-0.661841997539256,H,L,9
15,-275.682721819196,-0.90874283803649,H,L,9
16,-275.006975446429,-0.911567913529941,H,L,9
18,-183.541434151786,-1.25792818997205,H,L,9
14,-293.557303292411,-0.945591860512257,H,L,9
13,-308.761596679688,-0.958050050256177,H,L,9
12,-279.944283621652,NaN,H,L,9
11,-241.86270577567,-0.515663715345167,H,L,9
16,-251.846313476563,-0.957560578999352,H,L,9
15,-233.840942382813,-0.936551904603352,H,L,9
11,-294.04776436942,-0.848511827452323,H,L,9
12,-238.603864397321,NaN,H,L,9
13,-238.407679966518,-1.0005604266675,H,L,9
12,-251.944405691964,-0.879277684474319,H,L,9
15,-228.816441127232,-0.931876455331168,H,L,9
13,-232.086181640625,NaN,H,L,9
15,-229.721069335938,-0.948375205674903,H,L,9
15,-240.990774972098,-0.9282499237019,H,L,9
14,-188.43514578683,-0.933534956215358,H,L,9
17,-228.914533342634,-0.899114975475449,H,L,9
15,-232.740129743304,-0.902743001307284,H,L,9
11,-232.620239257813,NaN,H,L,9
18,-192.838396344866,-0.783459298133065,H,L,9
21,-203.519548688616,NaN,H,L,9
13,-229.753766741071,-0.869258916645884,H,L,9
15,-238.298688616071,-0.981500497860052,H,L,9
14,-218.320574079241,-0.928191477609158,H,L,9
15,-229.982648577009,-0.899393772896487,H,L,9
16,-202.909197126116,-0.929375249721271,H,L,9
14,-243.432181222098,-0.858462415739476,H,L,9
17,-225.786481584821,-0.866477117729658,H,L,9
15,-225.721086774554,-0.802995549118416,H,L,9
10,-234.21151297433,-0.939354830568962,H,L,9
12,-230.353219168527,-0.882366551186778,H,L,9
12,-217.721121651786,-0.859885421445396,H,L,9
13,-220.445905412946,-0.785103392292096,H,L,9
14,-223.672049386161,-0.849404657217886,H,L,9
10,-219.127110072545,-0.849457025655309,H,L,9
13,-199.225289481027,-0.919888077363756,H,L,9
15,-213.383265904018,-0.950872989107755,H,L,9
16,-227.475847516741,NaN,H,L,9
15,-208.892822265625,-0.939738325835748,H,L,9
16,-250.40762765067,-1.34049089684165,H,L,9
15,-222.494942801339,-0.904779157378864,H,L,9
20,175.977434430804,-0.989408435109011,E,L,9
17,184.293474469866,-0.95043921510598,E,L,9
20,193.165370396205,-0.829732609846241,E,L,9
7,196.39151436942,-0.9182966840734,E,L,9
8,210.168021065848,-0.96121655346937,E,L,9
14,223.606654575893,-0.922056210577632,E,L,9
11,205.568586077009,-0.928729791875326,E,L,9
NaN,208.620343889509,NaN,E,L,9
10,145.666939871652,-0.905256560516107,E,L,9
13,175.268990652902,-0.904936533306695,E,L,9
21,212.053571428571,-0.865162368415061,E,L,9
11,185.819353376116,-0.942373731108516,E,L,9
15,153.023856026786,-0.932748812765144,E,L,9
12,214.647565569196,-0.661841997539256,E,L,9
14,216.685703822545,-0.90874283803649,E,L,9
13,225.263323102679,-0.911567913529941,E,L,9
17,150.30997140067,-1.25792818997205,E,L,9
10,246.287754603795,-0.945591860512257,E,L,9
10,271.203177315848,-0.958050050256177,E,L,9
NaN,250.473022460938,NaN,E,L,9
13,190.375191824777,-0.515663715345167,E,L,9
10,196.478707449777,-0.957560578999352,E,L,9
16,186.222621372768,-0.936551904603352,E,L,9
7,251.519339425223,-0.848511827452323,E,L,9
NaN,192.533220563616,NaN,E,L,9
8,194.527762276786,-1.0005604266675,E,L,9
5,204.02090890067,-0.879277684474319,E,L,9
11,196.892874581473,-0.931876455331168,E,L,9
NaN,186.004638671875,NaN,E,L,9
3,183.181762695313,-0.948375205674903,E,L,9
5,195.879255022321,-0.9282499237019,E,L,9
15,151.50887625558,-0.933534956215358,E,L,9
17,192.140851702009,-0.899114975475449,E,L,9
12,192.478724888393,-0.902743001307284,E,L,9
NaN,176.184517996652,NaN,E,L,9
5,168.860299246652,-0.783459298133065,E,L,9
NaN,181.470598493304,NaN,E,L,9
8,187.694004603795,-0.869258916645884,E,L,9
16,201.317923409598,-0.981500497860052,E,L,9
8,186.734880719866,-0.928191477609158,E,L,9
16,191.356113978795,-0.899393772896487,E,L,9
11,169.296264648438,-0.929375249721271,E,L,9
13,203.606741768973,-0.858462415739476,E,L,9
9,185.110909598214,-0.866477117729658,E,L,9
12,191.367013113839,-0.802995549118416,E,L,9
8,193.732125418527,-0.939354830568962,E,L,9
14,180.82754952567,-0.882366551186778,E,L,9
13,178.69131905692,-0.859885421445396,E,L,9
26,175.63956124442,-0.785103392292096,E,L,9
22,174.952915736607,-0.849404657217886,E,L,9
13,177.579607282366,-0.849457025655309,E,L,9
6,159.77042061942,-0.919888077363756,E,L,9
20,173.961094447545,-0.950872989107755,E,L,9
NaN,187.54141671317,NaN,E,L,9
16,178.08096749442,-0.939738325835748,E,L,9
5,208.304268973214,-1.34049089684165,E,L,9
16,183.541434151786,-0.904779157378864,E,L,9
15,-186.691284179688,-0.948698221603698,H,R,9
20,-176.980154854911,-0.833942156953073,H,R,9
18,-186.811174665179,-0.908024389641992,H,R,9
22,-168.533325195313,-1.01320941469758,H,R,9
20,-163.683210100446,-0.962257669801729,H,R,9
18,-171.225411551339,-0.872022553575102,H,R,9
18,-180.838448660714,-0.943897678155359,H,R,9
18,-192.053658621652,-0.912482270571517,H,R,9
20,-197.176252092634,-0.907416355735034,H,R,9
18,-206.342424665179,-0.893007549542997,H,R,9
20,-237.960815429688,-0.900093823424337,H,R,9
19,-225.197928292411,-0.894127776970214,H,R,9
20,-135.792323521205,-0.949061419786012,H,R,9
18,-219.454084123884,-0.721581824250197,H,R,9
19,-219.094412667411,-0.743853333057454,H,R,9
18,-232.718331473214,-0.305176247699152,H,R,9
16,-132.707868303571,-1.09274107860483,H,R,9
19,-193.601335797991,-0.886134763797085,H,R,9
20,-196.587698800223,-0.948897843978497,H,R,9
16,-206.026349748884,0.0348203214039379,H,R,9
18,-192.108154296875,-0.670585462478232,H,R,9
16,-182.320731026786,-0.961353923714061,H,R,9
19,-177.176339285714,-0.977465524164107,H,R,9
21,-194.876534598214,-0.93324570580396,H,R,9
18,-208.533150809152,-0.770185858168479,H,R,9
19,-213.633946010045,-0.987824645870141,H,R,9
20,-204.93643624442,-0.887490544728463,H,R,9
18,-216.500418526786,-0.894695520072993,H,R,9
19,-211.236136300223,-0.968337505955041,H,R,9
19,-240.78369140625,-0.933559784472955,H,R,9
20,-245.52481515067,-0.963046978268033,H,R,9
19,-206.941877092634,-0.944293336987252,H,R,9
19,-238.974434988839,-0.894562565054409,H,R,9
16,-166.429792131696,-0.912684204474766,H,R,9
19,-218.124389648438,-0.899339834242058,H,R,9
16,-163.552420479911,-0.874893899062513,H,R,9
14,-191.650390625,-0.491551140538418,H,R,9
16,-190.669468470982,-0.821351795288061,H,R,9
19,-186.876569475446,-0.986378110046025,H,R,9
21,-181.41610281808,-0.95536587662386,H,R,9
19,-180.838448660714,-0.821638795458767,H,R,9
19,-166.778564453125,-0.954781227921394,H,R,9
17,-212.009974888393,-0.855545353865487,H,R,9
19,-191.399710518973,-0.68275476104561,H,R,9
19,-194.309779575893,-0.62961737099776,H,R,9
17,-206.691196986607,-0.906070495657458,H,R,9
19,-248.369489397321,-0.92677037474315,H,R,9
20,-192.664010184152,-0.876379136683055,H,R,9
22,-192.271641322545,-0.89180681669079,H,R,9
19,-189.35067313058,-0.856010099444094,H,R,9
18,-171.486990792411,-0.853537253628105,H,R,9
20,-163.334437779018,-0.948262156700093,H,R,9
16,-179.170880998884,-0.748054165379324,H,R,9
17,-182.778494698661,-0.993326359572077,H,R,9
19,-210.996355329241,-1.00853631393051,H,R,9
18,-190.28799874442,-1.50737335780226,H,R,9
21,-166.091918945313,-0.956263941883085,H,R,9
17,-168.348039899554,-0.691941173350078,H,R,9
18,-172.751290457589,-1.02599454787691,H,R,9
18,-169.176374162946,-0.898656301928735,H,R,9
20,-143.280029296875,-0.887211236273848,H,R,9
19,-158.211844308036,-0.761324655024196,H,R,9
19,-149.405343191964,-0.894147699665987,H,R,9
22,-149.721418108259,-0.893080572277413,H,R,9
22,-159.029279436384,-0.905365645805045,H,R,9
19,-148.773193359375,-0.87160223434171,H,R,9
21,-165.579659598214,-0.924295164702255,H,R,9
19,-152.849469866071,-0.886087835252429,H,R,9
12,-195.083618164063,-0.905314106885837,H,R,9
17,-186.375209263393,-0.943513565473621,H,R,9
20,-167.803083147321,-0.942917315702975,H,R,9
22,-185.012817382813,-0.921567855455698,H,R,9
24,-188.76211983817,-0.94115003247018,H,R,9
19,-161.143711635045,-0.888698454054189,H,R,9
15,-146.17919921875,0.671012627305071,H,R,9
20,-151.051112583705,-0.913193439646704,H,R,9
21,-164.903913225446,-0.918493377219037,H,R,9
16,-173.557826450893,-0.868913382736935,H,R,9
18,-150.429861886161,-0.854872865913493,H,R,9
19,-173.634120396205,-0.872387050246933,H,R,9
19,-170.800345284598,-0.879154572495007,H,R,9
17,-151.966639927455,-0.741225510596349,H,R,9
20,-153.33993094308,-0.790653351787801,H,R,9
21,-149.993896484375,-0.912804540850805,H,R,9
20,-139.661516462054,-0.897238030725002,H,R,9
21,-143.759591238839,-1.01535996004952,H,R,9
19,-159.74862234933,-0.95238874061401,H,R,9
18,-167.661394391741,-0.831925505368567,H,R,9
19,-176.816667829241,-0.924363251616663,H,R,9
19,195.933750697545,-0.948698221603698,E,R,9
10,189.230782645089,-0.833942156953073,E,R,9
22,197.993687220982,-0.908024389641992,E,R,9
13,175.519670758929,-1.01320941469758,E,R,9
19,173.17635672433,-0.962257669801729,E,R,9
25,182.04825265067,-0.872022553575102,E,R,9
15,177.884783063616,-0.943897678155359,E,R,9
23,194.113595145089,-0.912482270571517,E,R,9
23,202.102661132813,-0.907416355735034,E,R,9
23,209.448678152902,-0.893007549542997,E,R,9
30,226.865495954241,-0.900093823424337,E,R,9
27,226.560320172991,-0.894127776970214,E,R,9
24,149.590628487723,-0.949061419786012,E,R,9
18,221.677507672991,-0.721581824250197,E,R,9
33,221.285138811384,-0.743853333057454,E,R,9
32,229.02352469308,-0.305176247699152,E,R,9
20,153.132847377232,-1.09274107860483,E,R,9
8,193.939208984375,-0.886134763797085,E,R,9
22,202.0263671875,-0.948897843978497,E,R,9
31,208.042689732143,0.0348203214039379,E,R,9
19,197.950090680804,-0.670585462478232,E,R,9
13,184.511457170759,-0.961353923714061,E,R,9
18,178.298950195313,-0.977465524164107,E,R,9
22,189.830235072545,-0.93324570580396,E,R,9
30,195.323399135045,-0.770185858168479,E,R,9
21,195.846557617188,-0.987824645870141,E,R,9
23,206.702096121652,-0.887490544728463,E,R,9
25,216.151646205357,-0.894695520072993,E,R,9
19,213.078090122768,-0.968337505955041,E,R,9
23,225.187029157366,-0.933559784472955,E,R,9
22,238.854544503348,-0.963046978268033,E,R,9
21,203.170776367188,-0.944293336987252,E,R,9
23,229.546683175223,-0.894562565054409,E,R,9
16,180.925641741071,-0.912684204474766,E,R,9
21,216.347830636161,-0.899339834242058,E,R,9
11,171.781267438616,-0.874893899062513,E,R,9
22,185.732160295759,-0.491551140538418,E,R,9
20,187.574114118304,-0.821351795288061,E,R,9
24,193.198067801339,-0.986378110046025,E,R,9
20,180.162702287946,-0.95536587662386,E,R,9
29,177.590506417411,-0.821638795458767,E,R,9
20,168.391636439732,-0.954781227921394,E,R,9
19,201.317923409598,-0.855545353865487,E,R,9
34,182.952880859375,-0.68275476104561,E,R,9
23,189.176286969866,-0.62961737099776,E,R,9
24,196.67489188058,-0.906070495657458,E,R,9
23,166.026524135045,-0.92677037474315,E,R,9
26,185.285295758929,-0.876379136683055,E,R,9
32,186.745779854911,-0.89180681669079,E,R,9
8,179.737636021205,-0.856010099444094,E,R,9
26,175.585065569196,-0.853537253628105,E,R,9
19,161.405290876116,-0.948262156700093,E,R,9
33,181.121826171875,-0.748054165379324,E,R,9
16,179.672241210938,-0.993326359572077,E,R,9
19,201.230730329241,-1.00853631393051,E,R,9
20,183.41064453125,-1.50737335780226,E,R,9
21,167.912074497768,-0.956263941883085,E,R,9
33,172.326224190848,-0.691941173350078,E,R,9
17,169.012887137277,-1.02599454787691,E,R,9
16,163.497924804688,-0.898656301928735,E,R,9
25,151.345389229911,-0.887211236273848,E,R,9
29,164.293561662946,-0.761324655024196,E,R,9
25,155.247279575893,-0.894147699665987,E,R,9
24,160.031999860491,-0.893080572277413,E,R,9
17,168.544224330357,-0.905365645805045,E,R,9
20,156.10831124442,-0.87160223434171,E,R,9
20,166.48428780692,-0.924295164702255,E,R,9
25,160.631452287946,-0.886087835252429,E,R,9
1,207.672119140625,-0.905314106885837,E,R,9
17,189.383370535714,-0.943513565473621,E,R,9
29,173.307146344866,-0.942917315702975,E,R,9
24,181.808471679688,-0.921567855455698,E,R,9
26,181.165422712054,-0.94115003247018,E,R,9
20,151.345389229911,-0.888698454054189,E,R,9
20,162.593296595982,0.671012627305071,E,R,9
12,150.277273995536,-0.913193439646704,E,R,9
23,168.119158063616,-0.918493377219037,E,R,9
20,191.944667271205,-0.868913382736935,E,R,9
24,160.925728934152,-0.854872865913493,E,R,9
26,180.467878069196,-0.872387050246933,E,R,9
24,171.34530203683,-0.879154572495007,E,R,9
30,162.146432059152,-0.741225510596349,E,R,9
33,155.094691685268,-0.790653351787801,E,R,9
24,149.557931082589,-0.912804540850805,E,R,9
23,157.111031668527,-0.897238030725002,E,R,9
22,149.307250976563,-1.01535996004952,E,R,9
16,163.12735421317,-0.95238874061401,E,R,9
20,180.631365094866,-0.831925505368567,E,R,9
21,193.568638392857,-0.924363251616663,E,R,9
14,-295.224870954241,-1.03449734286723,H,L,10
12,-263.584681919643,-0.909877570709631,H,L,10
12,-255.094255719866,-0.974714567992052,H,L,10
18,-263.007027762277,-1.0620060381486,H,L,10
14,-266.854422433036,NaN,H,L,10
15,-246.342250279018,-0.939722055939376,H,L,10
13,-272.423880440848,-0.986750658608632,H,L,10
19,-229.383196149554,-0.98676526114673,H,L,10
15,-253.481183733259,-0.979434811295815,H,L,10
11,-255.039760044643,-0.924405464709994,H,L,10
13,-306.23299734933,-0.967202668266413,H,L,10
19,-261.175973074777,-1.02080444434085,H,L,10
14,-258.985246930804,-0.886814263131091,H,L,10
19,-239.661080496652,-0.963620785914231,H,L,10
13,-260.729108537946,-0.940219963586251,H,L,10
15,-239.933558872768,-0.997315362629046,H,L,10
13,-270.3857421875,-0.942196588734152,H,L,10
12,-294.701712472098,-0.953337011429181,H,L,10
13,-275.094168526786,-0.980943836319139,H,L,10
15,-269.219534737723,-0.879697592317731,H,L,10
12,-297.317504882813,NaN,H,L,10
13,-249.786376953125,-0.955962566394036,H,L,10
14,-278.76717703683,-0.935561963588601,H,L,10
15,-273.230416434152,-1.02603801840451,H,L,10
13,-241.274152483259,-0.948384492097677,H,L,10
13,-263.573782784598,-0.96305664707091,H,L,10
14,-263.072422572545,-0.964651848690871,H,L,10
16,-255.650111607143,-0.938528994446839,H,L,10
11,-273.709978376116,-0.969249821127518,H,L,10
14,-260.947091238839,-0.973424364824851,H,L,10
16,-264.565604073661,-0.99535422690649,H,L,10
12,-264.979771205357,-0.9601066837333,H,L,10
13,-289.110456194196,-0.923096804340699,H,L,10
14,-263.083321707589,-0.890719486958931,H,L,10
10,-275.344848632813,-0.797004780338473,H,L,10
12,-281.982421875,-1.0197719705391,H,L,10
10,-278.560093470982,-0.939811264506283,H,L,10
14,-284.064156668527,-0.974707310323995,H,L,10
18,-243.235996791295,NaN,H,L,10
11,-251.15966796875,-0.945673245005925,H,L,10
12,-247.05069405692,-0.8561171300679,H,L,10
13,-253.710065569196,-1.04706002569528,H,L,10
11,-274.156842912946,-0.874269945175808,H,L,10
14,-296.456473214286,-0.474214224260499,H,L,10
13,-279.769897460938,-1.21224845024898,H,L,10
16,-257.720947265625,-0.914982227603901,H,L,10
15,-253.840855189732,-0.956534952219485,H,L,10
13,-265.306745256696,-0.00687804042022144,H,L,10
16,-254.04793875558,-0.962047135598595,H,L,10
19,-254.898071289063,-1.04212241253655,H,L,10
14,-252.151489257813,-0.983181258792009,H,L,10
14,-250.418526785714,-0.878143757042707,H,L,10
13,-280.325753348214,-0.846237690720515,H,L,10
15,-271.889822823661,-0.953146957204071,H,L,10
19,-259.344918387277,NaN,H,L,10
15,-237.949916294643,-0.868635658234024,H,L,10
16,-250.843593052455,1.06789555006734,H,L,10
11,-274.712698800223,-0.942380892135958,H,L,10
14,-244.216918945313,-0.946691905793451,H,L,10
15,-255.366734095982,-0.898594395961274,H,L,10
15,-254.364013671875,-0.897041599874,H,L,10
12,-265.415736607143,-0.924450959399041,H,L,10
13,-232.751028878348,-0.915813454102606,H,L,10
15,-252.740042550223,-0.860858775376862,H,L,10
13,-260.685511997768,NaN,H,L,10
15,-254.876273018973,-0.847849163778749,H,L,10
12,-272.260393415179,-0.916440888962689,H,L,10
14,-236.707414899554,NaN,H,L,10
17,-256.81631905692,-0.973284666164839,H,L,10
17,-263.802664620536,NaN,H,L,10
7,271.410260881696,-1.03449734286723,E,L,10
14,222.102573939732,-0.909877570709631,E,L,10
16,220.969063895089,-0.974714567992052,E,L,10
19,242.494855608259,-1.0620060381486,E,L,10
NaN,226.080758231027,NaN,E,L,10
11,208.762032645089,-0.939722055939376,E,L,10
12,232.533046177455,-0.986750658608632,E,L,10
13,183.650425502232,-0.98676526114673,E,L,10
17,195.290701729911,-0.979434811295815,E,L,10
13,229.404994419643,-0.924405464709994,E,L,10
8,277.088710239955,-0.967202668266413,E,L,10
18,231.443132672991,-1.02080444434085,E,L,10
19,216.489519391741,-0.886814263131091,E,L,10
21,211.203438895089,-0.963620785914231,E,L,10
16,218.113490513393,-0.940219963586251,E,L,10
16,202.854701450893,-0.997315362629046,E,L,10
10,254.745483398438,-0.942196588734152,E,L,10
0,251.91170828683,-0.953337011429181,E,L,10
13,239.443097795759,-0.980943836319139,E,L,10
6,179.530552455357,-0.879697592317731,E,L,10
NaN,275.508335658482,NaN,E,L,10
14,212.805611746652,-0.955962566394036,E,L,10
12,244.467599051339,-0.935561963588601,E,L,10
11,220.761980329241,-1.02603801840451,E,L,10
18,199.802943638393,-0.948384492097677,E,L,10
12,231.170654296875,-0.96305664707091,E,L,10
16,213.819231305804,-0.964651848690871,E,L,10
14,212.860107421875,-0.938528994446839,E,L,10
12,229.65567452567,-0.969249821127518,E,L,10
14,218.157087053571,-0.973424364824851,E,L,10
15,218.189784458705,-0.99535422690649,E,L,10
15,204.195295061384,-0.9601066837333,E,L,10
14,253.077915736607,-0.923096804340699,E,L,10
6,216.51131766183,-0.890719486958931,E,L,10
16,243.268694196429,-0.797004780338473,E,L,10
18,228.990827287946,-1.0197719705391,E,L,10
10,242.255074637277,-0.939811264506283,E,L,10
0,244.434901646205,-0.974707310323995,E,L,10
NaN,208.936418805804,NaN,E,L,10
15,214.266095842634,-0.945673245005925,E,L,10
16,210.396902901786,-0.8561171300679,E,L,10
17,220.315115792411,-1.04706002569528,E,L,10
12,216.947283063616,-0.874269945175808,E,L,10
11,235.050746372768,-0.474214224260499,E,L,10
13,244.064331054688,-1.21224845024898,E,L,10
18,226.473127092634,-0.914982227603901,E,L,10
14,228.500366210938,-0.956534952219485,E,L,10
48,222.974504743304,-0.00687804042022144,E,L,10
9,224.718366350446,-0.962047135598595,E,L,10
17,230.211530412946,-1.04212241253655,E,L,10
15,207.781110491071,-0.983181258792009,E,L,10
11,209.034511021205,-0.878143757042707,E,L,10
19,236.696515764509,-0.846237690720515,E,L,10
11,237.546648297991,-0.953146957204071,E,L,10
NaN,242.353166852679,NaN,E,L,10
9,199.813842773438,-0.868635658234024,E,L,10
77,207.584926060268,1.06789555006734,E,L,10
12,217.078072684152,-0.942380892135958,E,L,10
17,210.516793387277,-0.946691905793451,E,L,10
21,225.296020507813,-0.898594395961274,E,L,10
18,221.677507672991,-0.897041599874,E,L,10
15,237.241472516741,-0.924450959399041,E,L,10
14,197.797502790179,-0.915813454102606,E,L,10
21,229.993547712054,-0.860858775376862,E,L,10
NaN,229.546683175223,NaN,E,L,10
13,212.282453264509,-0.847849163778749,E,L,10
15,221.448625837054,-0.916440888962689,E,L,10
NaN,194.800240652902,NaN,E,L,10
9,231.039864676339,-0.973284666164839,E,L,10
NaN,239.410400390625,NaN,E,L,10
18,-203.879220145089,-0.998999342900274,H,R,10
20,-185.426984514509,-0.921458300762,H,R,10
15,-190.604073660714,-0.941398708518304,H,R,10
19,-186.800275530134,-1.0730595958464,H,R,10
18,-173.296247209821,-0.919945645123298,H,R,10
18,-185.067313058036,-0.874885187731402,H,R,10
18,-187.323434012277,-0.898089854330071,H,R,10
12,-163.585117885045,-0.985509790578727,H,R,10
17,-227.366856166295,-0.916907954674192,H,R,10
16,-230.898175920759,-0.971585958660134,H,R,10
17,-163.770403180804,-0.923848586884656,H,R,10
18,-190.778459821429,-1.01280317224878,H,R,10
18,-218.636648995536,-0.94748634973237,H,R,10
17,-182.4951171875,-0.683062969358814,H,R,10
21,-175.61776297433,-0.986285905264908,H,R,10
20,-202.538626534598,-1.03760323096947,H,R,10
18,-193.732125418527,-0.935847065178946,H,R,10
18,-194.516863141741,-0.940399206884425,H,R,10
16,-220.108032226563,-0.932599192484784,H,R,10
18,-214.734758649554,-0.913620394558073,H,R,10
19,-200.162615094866,-0.988982965467358,H,R,10
17,-229.18701171875,-0.956428028480963,H,R,10
19,-184.238978794643,-0.946649784642016,H,R,10
19,-222.157069614955,-1.02742460824312,H,R,10
18,-202.157156808036,-0.995654919704969,H,R,10
21,-155.105590820313,-0.977426897632526,H,R,10
18,-210.996355329241,-0.964612177695578,H,R,10
17,-156.969342912946,-0.707567501400503,H,R,10
20,-172.805786132813,-1.00363576041092,H,R,10
16,-160.773141043527,-0.988943420248196,H,R,10
19,-175.508771623884,-1.01298582794049,H,R,10
22,-174.647739955357,-0.900991085471054,H,R,10
17,-174.168178013393,-0.934483360058402,H,R,10
18,-183.050973074777,-0.901463692839631,H,R,10
18,-178.179059709821,-0.844669525757342,H,R,10
18,-183.040073939732,-1.04991648452715,H,R,10
20,-159.857613699777,-0.876141434076053,H,R,10
19,-221.503121512277,-1.01384730183448,H,R,10
19,-179.290771484375,-0.911387444359472,H,R,10
15,-185.99373953683,-0.895294256075189,H,R,10
15,-200.827462332589,-0.811845443958266,H,R,10
18,-218.734741210938,-1.35942801907367,H,R,10
17,-189.317975725446,-0.38512843873088,H,R,10
20,-208.500453404018,-0.269138652509771,H,R,10
19,-166.331699916295,-0.955209656615773,H,R,10
19,-190.538678850446,-0.911341401043695,H,R,10
18,-210.146222795759,-0.72938453392455,H,R,10
15,-227.693830217634,-0.921059162950614,H,R,10
18,-193.437848772321,NaN,H,R,10
20,-203.574044363839,-0.986979441277346,H,R,10
19,-187.82479422433,-1.00899819294423,H,R,10
17,-186.277117047991,-0.846897648047002,H,R,10
18,-213.78653390067,-0.903584047783553,H,R,10
18,-222.843715122768,-0.8478295828107,H,R,10
20,-238.95263671875,-0.701577848652532,H,R,10
20,-178.658621651786,-0.837297384303642,H,R,10
19,-159.944806780134,-0.961502901828573,H,R,10
14,-207.323346819196,-0.954093571606471,H,R,10
18,-194.963727678571,-0.799539474936026,H,R,10
15,-175.63956124442,-0.971091292571055,H,R,10
21,-140.925816127232,-0.915501368284714,H,R,10
22,-220.47860281808,-0.933750404357607,H,R,10
18,-223.039899553571,0.0101367636016887,H,R,10
12,-190.386090959821,-0.861465462017045,H,R,10
15,-176.24991280692,-0.909158160347816,H,R,10
10,211.083548409598,-0.998999342900274,E,R,10
20,204.663957868304,-0.921458300762,E,R,10
26,198.83292061942,-0.941398708518304,E,R,10
24,196.958269391741,-1.0730595958464,E,R,10
19,184.980119977679,-0.919945645123298,E,R,10
27,194.462367466518,-0.874885187731402,E,R,10
28,204.838344029018,-0.898089854330071,E,R,10
11,171.606881277902,-0.985509790578727,E,R,10
26,244.91446358817,-0.916907954674192,E,R,10
10,250.930786132813,-0.971585958660134,E,R,10
23,182.680402483259,-0.923848586884656,E,R,10
18,211.388724190848,-1.01280317224878,E,R,10
15,227.944510323661,-0.94748634973237,E,R,10
33,202.822004045759,-0.683062969358814,E,R,10
17,186.571393694196,-0.986285905264908,E,R,10
18,211.966378348214,-1.03760323096947,E,R,10
14,205.808367047991,-0.935847065178946,E,R,10
28,205.274309430804,-0.940399206884425,E,R,10
22,225.045340401786,-0.932599192484784,E,R,10
10,217.742919921875,-0.913620394558073,E,R,10
11,217.960902622768,-0.988982965467358,E,R,10
13,233.851841517857,-0.956428028480963,E,R,10
20,194.516863141741,-0.946649784642016,E,R,10
17,224.325997488839,-1.02742460824312,E,R,10
23,216.892787388393,-0.995654919704969,E,R,10
16,173.80850655692,-0.977426897632526,E,R,10
16,229.612077985491,-0.964612177695578,E,R,10
35,177.481515066964,-0.707567501400503,E,R,10
17,195.595877511161,-1.00363576041092,E,R,10
15,176.914760044643,-0.988943420248196,E,R,10
17,190.832955496652,-1.01298582794049,E,R,10
16,184.271676199777,-0.900991085471054,E,R,10
15,185.209001813616,-0.934483360058402,E,R,10
19,198.396955217634,-0.901463692839631,E,R,10
23,185.99373953683,-0.844669525757342,E,R,10
19,186.865670340402,-1.04991648452715,E,R,10
29,177.372523716518,-0.876141434076053,E,R,10
13,234.396798270089,-1.01384730183448,E,R,10
24,190.255301339286,-0.911387444359472,E,R,10
22,204.119001116071,-0.895294256075189,E,R,10
23,217.633928571429,-0.811845443958266,E,R,10
16,237.917218889509,-1.35942801907367,E,R,10
40,204.151698521205,-0.38512843873088,E,R,10
24,216.053553989955,-0.269138652509771,E,R,10
6,181.928362165179,-0.955209656615773,E,R,10
22,207.279750279018,-0.911341401043695,E,R,10
35,214.974539620536,-0.72938453392455,E,R,10
23,232.151576450893,-0.921059162950614,E,R,10
NaN,206.069946289063,NaN,E,R,10
25,214.146205357143,-0.986979441277346,E,R,10
19,193.568638392857,-1.00899819294423,E,R,10
27,204.347882952009,-0.846897648047002,E,R,10
22,225.982666015625,-0.903584047783553,E,R,10
27,245.034354073661,-0.8478295828107,E,R,10
36,235.377720424107,-0.701577848652532,E,R,10
23,191.34521484375,-0.837297384303642,E,R,10
19,177.895682198661,-0.961502901828573,E,R,10
13,213.797433035714,-0.954093571606471,E,R,10
30,200.05362374442,-0.799539474936026,E,R,10
14,192.718505859375,-0.971091292571055,E,R,10
20,163.846697126116,-0.915501368284714,E,R,10
22,224.14071219308,-0.933750404357607,E,R,10
